1314.csv_col1,1314.csv_col2,1325.csv_col1,1325.csv_col2,1546.csv_col1,1546.csv_col2,1572.csv_col1,1572.csv_col2,1595.csv_col1,1595.csv_col2,1815.csv_col1,1815.csv_col2,1822.csv_col1,1822.csv_col2,1871.csv_col1,1871.csv_col2,2305.csv_col1,2305.csv_col2,2613.csv_col1,2613.csv_col2,2782.csv_col1,2782.csv_col2,2930.csv_col1,2930.csv_col2,3221.csv_col1,3221.csv_col2,3226.csv_col1,3226.csv_col2,3230.csv_col1,3230.csv_col2,3318.csv_col1,3318.csv_col2,3526.csv_col1,3526.csv_col2,3627.csv_col1,3627.csv_col2,3719.csv_col1,3719.csv_col2,3832.csv_col1,3832.csv_col2,3837.csv_col1,3837.csv_col2,3902.csv_col1,3902.csv_col2,3903.csv_col1,3903.csv_col2,4023.csv_col1,4023.csv_col2,4047.csv_col1,4047.csv_col2,4238.csv_col1,4238.csv_col2,4312.csv_col1,4312.csv_col2,4343.csv_col1,4343.csv_col2,4575.csv_col1,4575.csv_col2,4588.csv_col1,4588.csv_col2,4726.csv_col1,4726.csv_col2,4800.csv_col1,4800.csv_col2,4914.csv_col1,4914.csv_col2,4970.csv_col1,4970.csv_col2,5018.csv_col1,5018.csv_col2,5741.csv_col1,5741.csv_col2,5981.csv_col1,5981.csv_col2,6032.csv_col1,6032.csv_col2,6072.csv_col1,6072.csv_col2,6104.csv_col1,6104.csv_col2,6262.csv_col1,6262.csv_col2,6272.csv_col1,6272.csv_col2,6274.csv_col1,6274.csv_col2,6333.csv_col1,6333.csv_col2,6428.csv_col1,6428.csv_col2,6751.csv_col1,6751.csv_col2,6844.csv_col1,6844.csv_col2,6905.csv_col1,6905.csv_col2,6918.csv_col1,6918.csv_col2,6932.csv_col1,6932.csv_col2,7242.csv_col1,7242.csv_col2,7421.csv_col1,7421.csv_col2,7455.csv_col1,7455.csv_col2,7527.csv_col1,7527.csv_col2,7593.csv_col1,7593.csv_col2,7727.csv_col1,7727.csv_col2,7746.csv_col1,7746.csv_col2,7906.csv_col1,7906.csv_col2,7952.csv_col1,7952.csv_col2,7958.csv_col1,7958.csv_col2,8087.csv_col1,8087.csv_col2,8150.csv_col1,8150.csv_col2,8285.csv_col1,8285.csv_col2,8345.csv_col1,8345.csv_col2,8421.csv_col1,8421.csv_col2,8519.csv_col1,8519.csv_col2,8617.csv_col1,8617.csv_col2,9037.csv_col1,9037.csv_col2,9069.csv_col1,9069.csv_col2,9115.csv_col1,9115.csv_col2,9479.csv_col1,9479.csv_col2,9788.csv_col1,9788.csv_col2,9869.csv_col1,9869.csv_col2,9887.csv_col1,9887.csv_col2,9994.csv_col1,9994.csv_col2
105300,0.0570707866939927,105300,0.0,105300,0.0,105300,-0.0273069679849341,105300,0.0,105300,0.0,105300,0.0,105300,-0.3318056828597655,105300,51.71428571409311,105300,0.0,105300,0.0,105300,0.0948140387637512,105300,-0.0675877520537715,105300,0.0,105300,0.0,105300,0.0,105300,-0.2893685051958453,105300,0.0,105300,0.0,105300,0.0,105300,0.2556196304578078,105300,0.0,105300,4.701298701297942,105300,0.6390114739629189,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,5.626943005181758,105300,0.0,105300,-0.0734876167275677,105300,0.0,105300,0.0,105300,0.0,105300,-0.1657129777981255,105300,0.0,105300,-1.3260073260073346,105300,0.3667679837892557,105300,-1.6380090497739004,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.2288242730720637,105300,0.0,105300,0.0,105300,0.373966942148765,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,556.9230769216742,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,-0.3049705139006051,105300,0.0,105300,0.0,105300,0.0,105300,0.0,105300,-0.665849172286936,105300,0.0,105300,0.0,105300,0.844807467911344,105300,0.0,105300,0.0,105300,0.0
105400,-0.053989560029828,105400,0.0,105400,0.0,105400,-0.1403678606001933,105400,0.0,105400,-0.3215077605321481,105400,1.043227665705937,105400,0.0,105400,0.0,105400,2.064516129032258,105400,0.0,105400,0.1732057416267953,105400,0.0724869843812576,105400,-0.4387878787878825,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0339300777954822,105400,0.0183495539334954,105400,0.549734244495049,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,-1.2312842361534202,105400,-0.849100860046921,105400,0.0,105400,0.0,105400,0.0,105400,-0.0306571815718158,105400,0.0867689357622241,105400,0.0,105400,1.0211565585331497,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,-0.0534002065201354,105400,0.0,105400,-0.2793209876543239,105400,0.0,105400,0.0,105400,0.0,105400,0.2657856093979593,105400,0.0,105400,0.079735682819384,105400,0.0,105400,0.1963123644251683,105400,0.0,105400,0.0,105400,-0.1374857576908453,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.3591269841269808,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,0.0,105400,-0.3226381461675464,105400,0.0,105400,0.0
105500,0.0,105500,0.0,105500,-0.6722376973072799,105500,0.0653153153153152,105500,0.0694951046266085,105500,0.0,105500,-0.5105782792665452,105500,0.0,105500,1.635049683830056,105500,0.0,105500,0.0,105500,0.1476345840130515,105500,0.0,105500,0.7818574514038996,105500,0.0,105500,0.0,105500,0.0,105500,-0.4387878787878799,105500,0.0,105500,-0.3172655565293609,105500,-0.0328166077418184,105500,0.0,105500,0.0,105500,-0.1949380721593948,105500,0.0,105500,0.0,105500,-0.2414138046015331,105500,0.0,105500,0.0,105500,0.3886205045625308,105500,0.0,105500,0.0,105500,0.0,105500,-0.0798411998235552,105500,0.0,105500,-0.5052337752965816,105500,0.0,105500,0.0,105500,2.567375886524467,105500,0.0,105500,-0.1735378715244483,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,-0.2215422276621804,105500,0.0,105500,-0.4922937443336476,105500,0.0,105500,0.0,105500,-0.1594011448700993,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.1837097183455989,105500,0.2296954314720711,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,-0.1073610534432641,105500,0.0,105500,0.0,105500,0.0,105500,0.0,105500,-0.7144736842104886,105500,0.0,105500,0.0
105600,-0.0570707866939931,105600,0.0,105600,-2.050991501415915,105600,-0.0613107822410147,105600,0.0,105600,0.4738562091503209,105600,0.0,105600,0.0,105600,0.1241001028453856,105600,0.0,105600,0.0,105600,-0.1286425017768309,105600,-1.3517550410754318,105600,0.4387878787878825,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,-1.08429610611896,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.4299287410926409,105600,-0.0316267691770051,105600,-0.0867689357622241,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,-1.2439862542954987,105600,0.0,105600,0.0,105600,0.0,105600,-0.1291934332619576,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,-0.6464285714286024,105600,0.0,105600,0.0,105600,0.0,105600,-0.3094017094017136,105600,0.0,105600,0.0,105600,0.0,105600,0.3103965702036459,105600,0.3735810113518958,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0,105600,0.0962190178749413,105600,0.0,105600,0.0,105600,0.0,105600,0.2289690069576255,105600,0.0,105600,8.619047619038039,105600,0.0
105700,0.0,105700,0.0,105700,0.0,105700,-0.1306306306306304,105700,0.0,105700,0.0,105700,0.0,105700,0.9931412894376028,105700,0.0,105700,0.0,105700,0.0,105700,-0.4429037520391541,105700,-0.7685774946921407,105700,0.609941027801183,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,1.837563451776569,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,3.802631578946804,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,-0.0326596896427283,105700,0.0,105700,-0.2979423868312809,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,10.197183098592694,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,-0.6722376973073414,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,-0.249551909554666,105700,-0.0320495794599382,105700,0.0,105700,-0.4079639368895461,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,0.0,105700,1.4538152610442028,105700,0.0,105700,0.0,105700,0.0,105700,-2.4459459459459856,105700,0.0,105700,1.6682027649766509,105700,0.0,105700,0.0
105800,0.0605249958200966,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-1.043227665705937,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-5.811926605504466,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-0.0180189148830263,105800,0.0,105800,-0.2421404682274214,105800,0.0522215810732833,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-0.0793163891323397,105800,0.0,105800,0.0,105800,-0.0950131233595797,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-0.7196819085486799,105800,-0.4553459119496901,105800,-0.6299303944315526,105800,0.0,105800,0.0,105800,0.0,105800,-0.4118316268486967,105800,0.0,105800,0.0,105800,-0.4199535962877219,105800,0.0,105800,0.0,105800,1.0254957507082445,105800,0.0,105800,0.0,105800,0.0,105800,-0.1896280775274985,105800,0.0,105800,0.0,105800,-4.655520852471035,105800,0.0662215311442429,105800,-0.2072632095534117,105800,0.0,105800,-0.1918727915194322,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,0.0,105800,-0.6642201834862247,105800,-0.3354958294717327,105800,0.0,105800,0.0,105800,6.564766839377786,105800,0.0,105800,0.0
105900,0.0,105900,0.0,105900,0.0,105900,-0.0751295336787563,105900,0.0,105900,0.0,105900,-48.266666666789575,105900,-0.2491397109428789,105900,-0.1103995120463529,105900,0.0,105900,0.0,105900,0.795021961932658,105900,0.1725452812202104,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,-0.6475849731663585,105900,0.0,105900,0.0183495539334954,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.1583561643835567,105900,0.0,105900,-0.1399304213374558,105900,0.0861494526415989,105900,0.0,105900,-0.1012870733072193,105900,0.0,105900,0.141461508401723,105900,0.0,105900,0.0,105900,-0.1341734618235717,105900,2.567375886524467,105900,-1.6720554272517627,105900,0.0,105900,0.0564126538881095,105900,0.3321100917431125,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,-0.5062937062937134,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0,105900,0.0310543021360558,105900,0.0,105900,0.0,105900,0.2374289462177488,105900,-0.264233576642334,105900,-0.4387878787879105,105900,0.0,105900,0.0,105900,0.0,105900,-0.0658301509365335,105900,1.9781420765026088,105900,0.5048814504881443,105900,0.0,105900,0.0,105900,-0.3719178082191747,105900,0.0,105900,0.3317919075144551
110000,0.0,110000,0.0,110000,0.0,110000,0.2030812324929967,110000,0.0,110000,0.0,110000,0.0,110000,0.3318056828597653,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,-3.237398373983752,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,1.837563451776569,110000,-0.0678601555909642,110000,0.0,110000,0.3547280744732908,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,-0.1367076631977257,110000,0.0,110000,0.0,110000,-0.1586327782646795,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.3782654127481684,110000,0.0,110000,0.4986225895316727,110000,0.0,110000,-0.7001934235976932,110000,0.0,110000,0.8165413533834662,110000,0.0,110000,0.0,110000,0.0,110000,-1.0254957507082445,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,-0.2729054631351464,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,-0.0234897151385372,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,0.0,110000,4.181518151814698,110000,0.0
110100,-0.0570707866939931,110100,0.0,110100,0.0,110100,-0.0337601862630965,110100,0.0649793573864663,110100,-0.6430155210642963,110100,-1.0211565585330902,110100,0.0,110100,-0.1241001028453856,110100,-0.3368421052631578,110100,0.0,110100,-0.0738172920065256,110100,-0.4603924418604643,110100,0.0,110100,-0.1373553405425924,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,-0.6475849731663585,110100,0.0,110100,-0.0360378297660527,110100,0.0,110100,0.0,110100,-0.0992596654784757,110100,0.0,110100,0.0,110100,0.0,110100,15.005181347151352,110100,0.0,110100,-0.0471354166666664,110100,0.0,110100,-0.1502698215026987,110100,0.0,110100,-0.2478603218076056,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,-0.1663602941176453,110100,-0.4450819672131221,110100,2.3354838709679018,110100,0.0,110100,-0.4495033112582804,110100,0.0,110100,0.2334981724360365,110100,-0.1897274633123709,110100,40.22222222217752,110100,-0.914141414141538,110100,0.0,110100,0.0,110100,0.234001292824818,110100,0.0,110100,0.0,110100,0.0,110100,0.0301189782843833,110100,0.0,110100,0.0,110100,-0.2558303886925762,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.0,110100,0.548090277777783
110200,0.0,110200,0.0,110200,-1.9514824797848336,110200,-0.0349397590361446,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,-0.5079365079365079,110200,0.0,110200,0.0,110200,0.3656565656565647,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,-0.7818574514038912,110200,0.0,110200,-1.837563451776569,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,5.597938144328952,110200,-0.1591208791208783,110200,0.0,110200,-0.2343800582712862,110200,0.0,110200,0.0,110200,-0.3006644518272446,110200,-0.442110405471424,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.619863013698623,110200,0.0,110200,0.0,110200,-0.1372251705837747,110200,-0.0534002065201354,110200,0.0,110200,0.0,110200,0.7001934235976934,110200,0.0,110200,0.0,110200,1.4480000000001123,110200,-0.0630991807564931,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,-0.2502246492016319,110200,0.0,110200,0.0747007841518783,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,-0.3641851106639946,110200,0.0,110200,-0.0481095089374707,110200,0.0,110200,0.0,110200,0.0,110200,0.0,110200,0.0657942566339504,110200,0.115286624203819,110200,-0.0643714253672763
110300,0.0,110300,0.0,110300,0.0,110300,-0.398252184769038,110300,0.0610146637451549,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-1.032258064516129,110300,0.0,110300,0.0,110300,-0.2677514792899402,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-0.3927667269439369,110300,0.0,110300,0.0,110300,0.0,110300,0.1892315734448499,110300,0.0,110300,2.142917547568723,110300,0.0,110300,0.0,110300,-0.8598574821852816,110300,0.0,110300,0.0,110300,-0.3295402822030135,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-1.2439862542954987,110300,0.0,110300,-0.0846189808321644,110300,0.0,110300,-0.2673559822747494,110300,-0.2745544178991311,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-0.1170763260025888,110300,0.9757412398921568,110300,-21.29411764709243,110300,0.0,110300,0.0,110300,0.1896280775274985,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0347542242703533,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-0.3032460732984279,110300,0.0,110300,0.0,110300,0.0,110300,0.0,110300,-0.3086630286493819,110300,0.05168475157053,110300,0.0
110400,0.0,110400,0.0,110400,0.0,110400,-0.240663900414937,110400,-0.0575059571088171,110400,0.0,110400,0.0,110400,0.0,110400,0.1416829745596823,110400,0.0,110400,0.0,110400,0.0,110400,0.4875420875420861,110400,0.0,110400,-0.0398064658016278,110400,0.0,110400,0.0,110400,0.0,110400,4.361445783132608,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0550989345509895,110400,0.0,110400,0.0,110400,-2.058630136986238,110400,-0.5357190905421778,110400,0.4880898876404465,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,-1.0211565585331497,110400,-4.067415730336998,110400,-0.5739957716701862,110400,0.0,110400,5.098591549296347,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.1892315734448542,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,-0.1326007326007343,110400,0.0,110400,1.5739130434781383,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,-0.3337328293537394,110400,0.0,110400,0.0,110400,0.4593908629441423,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0,110400,0.0
110500,0.0605249958200966,110500,0.0,110500,0.0,110500,-0.7923497267759532,110500,0.0,110500,0.0,110500,-48.266666666789575,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,-0.4096876414667262,110500,-0.1894296180010473,110500,0.0414567109482366,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,4.387878787879019,110500,0.0,110500,0.0,110500,1.0780226325193327,110500,-0.3195057369814594,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.3146913937989002,110500,-0.4373301117487146,110500,-1.2366766876195627,110500,0.0,110500,0.0,110500,0.0,110500,0.4915139171758527,110500,0.0,110500,-1.3260073260073346,110500,0.4491315136476352,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,-0.4436274509804062,110500,0.0,110500,0.3057432432432481,110500,0.0,110500,-0.2038288288288227,110500,0.0,110500,0.0,110500,0.1594011448700991,110500,0.0,110500,0.0,110500,1.5026982150269892,110500,-0.3800985380825495,110500,-0.4030432362219355,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,0.0,110500,-0.2678835717809518,110500,0.0,110500,0.0
110600,-0.0570707866939931,110600,0.0,110600,0.0,110600,5.342105263157792,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,-0.1241001028453856,110600,0.0,110600,0.0,110600,0.0,110600,-0.694018404907973,110600,0.0,110600,0.0398064658016277,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.8143982002249797,110600,0.0,110600,0.1308478777238457,110600,0.0,110600,0.0,110600,-0.0522215810732835,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.3886205045625308,110600,0.0,110600,0.0,110600,-0.0792469352014018,110600,0.0,110600,-0.4943104233045204,110600,0.0,110600,0.0,110600,0.0,110600,-1.4393638170973595,110600,0.0,110600,0.0,110600,-0.0308137555328564,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,-1.481582537517033,110600,-0.7680339462517389,110600,0.0,110600,0.0,110600,-0.2749715153816909,110600,0.0,110600,0.0,110600,0.100071874827224,110600,-0.4716612377850236,110600,-0.1125271992539642,110600,0.0,110600,0.0,110600,0.3591269841269808,110600,0.0,110600,0.0,110600,0.0,110600,0.0,110600,0.0362689109307681,110600,2.6568807339448988,110600,0.3354958294717327,110600,0.0,110600,0.1863098301595496,110600,0.6098382749325979,110600,-0.0982894379581844,110600,0.0
110700,0.0,110700,0.0,110700,0.0,110700,-0.240663900414937,110700,0.0,110700,0.0,110700,-0.5105782792665452,110700,0.0,110700,-0.1416829745596827,110700,32.0,110700,0.0,110700,0.0,110700,-0.4536340852130274,110700,0.0,110700,-0.0765651438240277,110700,0.0,110700,0.0,110700,0.0,110700,-0.8134831460674185,110700,0.2244265344079368,110700,0.0,110700,0.0165296803652967,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.159050966608083,110700,0.0,110700,0.5986769570010948,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,-0.5315712187959185,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0909684877117156,110700,0.4463625154130837,110700,0.0,110700,0.1573913043478212,110700,0.0,110700,0.2642335766423338,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.0,110700,0.6818752616157273,110700,-0.2180066245106849,110700,-0.3096008629989233
110800,0.0,110800,0.0,110800,0.0,110800,-0.0792349726775952,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.1650706794345586,110800,0.0,110800,0.0,110800,-0.2391017173051532,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,1.7920792079208283,110800,0.0,110800,-0.1832911392405072,110800,0.0,110800,-0.8293055430778893,110800,0.8300372599598649,110800,0.9390402075226733,110800,0.0,110800,-0.9898437499999748,110800,0.0,110800,0.0,110800,0.0,110800,0.1399304213374557,110800,-0.4180138568129407,110800,3.067796610169707,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,-0.5688842325824957,110800,0.0,110800,0.0,110800,0.0,110800,0.3086104006820183,110800,0.0633975481611213,110800,0.0,110800,0.0,110800,-0.2090069284064653,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,0.0349995165812626,110800,0.0,110800,0.0,110800,0.0,110800,0.0,110800,-0.3153310104529585,110800,0.1393916056988795,110800,0.0
110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.1416829745596827,110900,0.0,110900,0.0,110900,0.2094907407407422,110900,0.0,110900,0.0,110900,-0.0414567109482367,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.2244265344079367,110900,0.0,110900,0.7621052631578875,110900,0.2267815191855899,110900,0.0,110900,0.0550989345509895,110900,0.0,110900,0.0,110900,0.4487577639751683,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.4303376129339084,110900,0.0,110900,-0.3258325832583445,110900,0.0,110900,0.0,110900,0.1549657534246558,110900,6.5520361990956015,110900,0.0,110900,0.0,110900,-0.0953802915861582,110900,0.0,110900,0.0,110900,0.0,110900,-2.220858895705794,110900,-0.8165413533834662,110900,1.1347962382446517,110900,-0.4040930232558157,110900,0.1170763260025886,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.518827361563526,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.7818574514039884,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,0.0,110900,-0.1315885132679006,110900,0.0,110900,0.0
111000,0.121049991640193,111000,0.0,111000,1.0254957507079578,111000,0.2581602373887228,111000,0.0,111000,0.0,111000,1.043227665705937,111000,0.0,111000,0.1650706794345586,111000,-0.9696969696969696,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,-0.6418439716312103,111000,0.0,111000,-0.2893685051958453,111000,0.0,111000,-1.0271804062126588,111000,0.0,111000,-0.4842809364548429,111000,0.0,111000,0.0,111000,0.0,111000,-0.2065023222579534,111000,0.0,111000,-0.6137673787724625,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,-0.4116755117513244,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.3390571339369366,111000,0.1048060220034754,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,-0.4398541919805441,111000,0.0,111000,0.0,111000,0.2501497212880641,111000,0.0,111000,0.9538866930171366,111000,0.0,111000,0.4297245963912557,111000,-0.264233576642334,111000,0.0,111000,0.0,111000,0.0,111000,0.5924713584288093,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0,111000,0.0611693139574167,111000,0.0
111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,-0.2491397109428789,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,-7.956043956045506,111100,-0.1848589301672403,111100,0.0,111100,-0.208886324293134,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.4199535962877019,111100,-0.4833110814419636,111100,0.0,111100,0.0,111100,0.0,111100,-0.2168963451168389,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.1688039169969701,111100,-0.2845911949685563,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,0.0,111100,-0.251214434420541,111100,0.0,111100,0.0,111100,0.6818752616157273,111100,0.0,111100,0.0498263888888894
