,next_2301,next_2305,next_25935,next_2686,next_2698,next_3036,next_3069,next_3085,next_3151,next_3156,next_3187,next_3191,next_3194,next_3196,next_3347,next_3350,next_3355,next_3394,next_3580,next_3664,next_3672,next_3679,next_3689,next_3825,next_3902,next_4318,next_7433,next_7455,next_7456,next_7463,next_7467,next_7480,next_7494,next_7504,next_7512,next_7519,next_7520,next_7523,next_7537,next_7552,next_7561,next_7571,next_7575,next_7590,next_7591,next_7593,next_7600,next_7608,next_7611,next_7615,next_7625,next_7636,next_7637,next_7638,next_7640,next_7646,next_8011,next_8016,next_9869,next_9873,next_9880,next_9882,next_9887,next_9896,next_9898,next_9928,next_9932,next_9934,next_9936,next_9957,next_9974,next_9979,next_9991,next_9994,next_9995
40,0.0,0.2229407236335669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7735042735042845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732941891071063,0.0,-0.2534126706335307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430971439865596,-0.4115195149677941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2418775578384693,0.1265734265734281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0327453640886475,0.0,0.0,0.0,-0.0335589135069992,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0436144578313256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0682890020750799,0.0,-0.1697140178152826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816633526411337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.753246753245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8859313816893547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2059640550219215,0.0,0.0,0.8107502799552693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1014384457313652,0.0,0.0,0.0,0.0,0.0,-0.0261164418151648,-0.0338539231272793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.234567901234567,0.0,0.0,0.0,0.0,0.4356721627151267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4866529774127606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050860554970143,0.0,0.0,0.0,0.0,0.0,-0.1100471196230418,0.0,0.0,0.0,0.0,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.026868551918652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3988007994670246,-0.2732487922705333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366470945535533,0.0,-0.0681347637869372,0.0,-0.3867521367521404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5263157894737,0.0,0.0,0.0,6.111915098890578,-0.3034621510604403,0.0,0.0,0.0,-0.0898263027295289,0.0,0.0,0.0,0.0,-1.0839405130252482,0.0,0.0,0.0,0.0,0.0,0.0,0.0706065925492496,0.0,0.0,-0.0162813708734369,0.0,0.0700803407220982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.3865456486919381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863488624051854,0.0,0.0,-0.0353515624999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167051222888787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066728739913234,0.0,0.0,0.0,0.0329750409910731,0.0,0.0,0.0,0.0,-0.5239258254183612,0.0,-0.0580360721442885,0.0,0.0,0.0,0.0,-0.420685647879143
47,0.0,0.0,0.0,0.3100642398286966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8773985053524479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1584737265756284,0.0,0.0,0.0,0.0,0.0,-0.0618274978650719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.820347714101908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881496881496875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0694484412470026,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465883782142132,0.0,-1.1927512355847756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659020571636621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0245540256392864,0.4356721627151267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448751253890282,0.0,-0.2317541613316253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061611777721045,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188034188036016,0.0,-1.2613240418118663,0.0,0.0,0.0,0.0,0.0,0.0,-0.078971656793811,0.0,0.0,0.0,0.0,0.0,-0.1236549957301436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047883597883598,0.2405315614617948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
